10.2880 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
11.4406 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.4411 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe99b3193d0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe99b319370>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe99b3191f0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fe99b400f40>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.4412 	EXP 	window1: mouseVisible = True
11.4412 	EXP 	window1: backgroundImage = ''
11.4413 	EXP 	window1: backgroundFit = 'none'
11.4442 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.4442 	EXP 	window1: recordFrameIntervals = False
11.5239 	EXP 	window1: recordFrameIntervals = True
12.3573 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

12.3578 	EXP 	window1: mouseVisible = False
12.3578 	EXP 	image_similarity_rating: status = STARTED
12.3582 	EXP 	window1: mouseVisible = True
12.3893 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
12.3895 	EXP 	window1: mouseVisible = True
12.3911 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
12.3912 	EXP 	window1: mouseVisible = True
12.3926 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
12.3927 	EXP 	window1: mouseVisible = True
12.4071 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
12.4072 	EXP 	window1: mouseVisible = True
12.4198 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
12.4302 	EXP 	window1: mouseVisible = True
12.4305 	EXP 	window1: mouseVisible = True
12.4319 	EXP 	window1: mouseVisible = True
12.4320 	EXP 	window1: mouseVisible = True
12.4324 	EXP 	window1: mouseVisible = True
12.4327 	EXP 	window1: mouseVisible = True
12.4443 	EXP 	window1: mouseVisible = True
12.4444 	EXP 	window1: mouseVisible = True
12.4447 	EXP 	window1: mouseVisible = True
12.4450 	EXP 	window1: mouseVisible = True
12.4526 	EXP 	window1: mouseVisible = True
12.4527 	EXP 	window1: mouseVisible = True
12.4530 	EXP 	window1: mouseVisible = True
12.4532 	EXP 	window1: mouseVisible = True
12.4590 	EXP 	window1: mouseVisible = True
12.4591 	EXP 	window1: mouseVisible = True
12.4594 	EXP 	window1: mouseVisible = True
12.4597 	EXP 	window1: mouseVisible = True
12.4630 	EXP 	window1: mouseVisible = True
12.4631 	EXP 	window1: mouseVisible = True
12.4633 	EXP 	window1: mouseVisible = True
12.4636 	EXP 	window1: mouseVisible = True
12.4693 	EXP 	window1: mouseVisible = True
12.4694 	EXP 	window1: mouseVisible = True
12.4696 	EXP 	window1: mouseVisible = True
12.4699 	EXP 	window1: mouseVisible = True
12.4733 	EXP 	window1: mouseVisible = True
12.4733 	EXP 	window1: mouseVisible = True
12.4736 	EXP 	window1: mouseVisible = True
12.4739 	EXP 	window1: mouseVisible = True
12.4796 	EXP 	window1: mouseVisible = True
12.4796 	EXP 	window1: mouseVisible = True
12.4799 	EXP 	window1: mouseVisible = True
12.4802 	EXP 	window1: mouseVisible = True
12.4835 	EXP 	window1: mouseVisible = True
12.4836 	EXP 	window1: mouseVisible = True
12.4838 	EXP 	window1: mouseVisible = True
12.4841 	EXP 	window1: mouseVisible = True
12.4898 	EXP 	window1: mouseVisible = True
12.4899 	EXP 	window1: mouseVisible = True
12.4902 	EXP 	window1: mouseVisible = True
12.4904 	EXP 	window1: mouseVisible = True
12.4937 	EXP 	window1: mouseVisible = True
12.4938 	EXP 	window1: mouseVisible = True
12.4941 	EXP 	window1: mouseVisible = True
12.4944 	EXP 	window1: mouseVisible = True
12.5000 	EXP 	window1: mouseVisible = True
12.5001 	EXP 	window1: mouseVisible = True
12.5004 	EXP 	window1: mouseVisible = True
12.5007 	EXP 	window1: mouseVisible = True
12.5040 	EXP 	window1: mouseVisible = True
12.5041 	EXP 	window1: mouseVisible = True
12.5044 	EXP 	window1: mouseVisible = True
12.5046 	EXP 	window1: mouseVisible = True
12.5107 	EXP 	window1: mouseVisible = True
12.5108 	EXP 	window1: mouseVisible = True
12.5111 	EXP 	window1: mouseVisible = True
12.5113 	EXP 	window1: mouseVisible = True
12.5147 	EXP 	window1: mouseVisible = True
12.5159 	EXP 	window1: mouseVisible = True
12.5459 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
12.5461 	EXP 	window1: mouseVisible = True
12.5870 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
12.5890 	EXP 	window1: mouseVisible = True
12.5892 	EXP 	window1: mouseVisible = True
12.5904 	EXP 	window1: mouseVisible = True
12.5905 	EXP 	window1: mouseVisible = True
12.5908 	EXP 	window1: mouseVisible = True
12.5911 	EXP 	window1: mouseVisible = True
12.5959 	EXP 	window1: mouseVisible = True
12.5959 	EXP 	window1: mouseVisible = True
12.5962 	EXP 	window1: mouseVisible = True
12.5965 	EXP 	window1: mouseVisible = True
12.5999 	EXP 	window1: mouseVisible = True
12.6000 	EXP 	window1: mouseVisible = True
12.6002 	EXP 	window1: mouseVisible = True
12.6005 	EXP 	window1: mouseVisible = True
12.6040 	EXP 	window1: mouseVisible = True
12.6040 	EXP 	window1: mouseVisible = True
12.6043 	EXP 	window1: mouseVisible = True
12.6046 	EXP 	window1: mouseVisible = True
12.6079 	EXP 	window1: mouseVisible = True
12.6080 	EXP 	window1: mouseVisible = True
12.6083 	EXP 	window1: mouseVisible = True
12.6085 	EXP 	window1: mouseVisible = True
12.6120 	EXP 	window1: mouseVisible = True
12.6121 	EXP 	window1: mouseVisible = True
12.6123 	EXP 	window1: mouseVisible = True
12.6126 	EXP 	window1: mouseVisible = True
12.6159 	EXP 	window1: mouseVisible = True
12.6160 	EXP 	window1: mouseVisible = True
12.6162 	EXP 	window1: mouseVisible = True
12.6165 	EXP 	window1: mouseVisible = True
12.6200 	EXP 	window1: mouseVisible = True
12.6201 	EXP 	window1: mouseVisible = True
12.6203 	EXP 	window1: mouseVisible = True
12.6206 	EXP 	window1: mouseVisible = True
12.6239 	EXP 	window1: mouseVisible = True
12.6240 	EXP 	window1: mouseVisible = True
12.6243 	EXP 	window1: mouseVisible = True
12.6245 	EXP 	window1: mouseVisible = True
12.6279 	EXP 	window1: mouseVisible = True
12.6280 	EXP 	window1: mouseVisible = True
12.6283 	EXP 	window1: mouseVisible = True
12.6286 	EXP 	window1: mouseVisible = True
12.6319 	EXP 	window1: mouseVisible = True
12.6320 	EXP 	window1: mouseVisible = True
12.6323 	EXP 	window1: mouseVisible = True
12.6325 	EXP 	window1: mouseVisible = True
12.6359 	EXP 	window1: mouseVisible = True
12.6360 	EXP 	window1: mouseVisible = True
12.6363 	EXP 	window1: mouseVisible = True
12.6366 	EXP 	window1: mouseVisible = True
12.6398 	EXP 	window1: mouseVisible = True
12.6399 	EXP 	window1: mouseVisible = True
12.6402 	EXP 	window1: mouseVisible = True
12.6405 	EXP 	window1: mouseVisible = True
12.6440 	EXP 	window1: mouseVisible = True
12.6441 	EXP 	window1: mouseVisible = True
12.6444 	EXP 	window1: mouseVisible = True
12.6447 	EXP 	window1: mouseVisible = True
12.6480 	EXP 	window1: mouseVisible = True
12.6490 	EXP 	window1: mouseVisible = True
12.6787 	EXP 	Created rating_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
12.6788 	EXP 	window1: mouseVisible = True
