46.1894 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
47.3603 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

47.3608 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb79b57f220>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb79b57f1c0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb79b520b50>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb79b666d90>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
47.3609 	EXP 	window1: mouseVisible = True
47.3610 	EXP 	window1: backgroundImage = ''
47.3610 	EXP 	window1: backgroundFit = 'none'
47.3642 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
47.3643 	EXP 	window1: recordFrameIntervals = False
47.4434 	EXP 	window1: recordFrameIntervals = True
48.2941 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

48.2946 	EXP 	window1: mouseVisible = False
48.2947 	EXP 	image_similarity_rating: status = STARTED
48.2951 	EXP 	window1: mouseVisible = True
48.3316 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
48.3318 	EXP 	window1: mouseVisible = True
48.3333 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
48.3334 	EXP 	window1: mouseVisible = True
48.3347 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
48.3348 	EXP 	window1: mouseVisible = True
48.3487 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
48.3488 	EXP 	window1: mouseVisible = True
48.3610 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
48.3713 	EXP 	window1: mouseVisible = True
48.3716 	EXP 	window1: mouseVisible = True
48.3741 	EXP 	window1: mouseVisible = True
48.3742 	EXP 	window1: mouseVisible = True
48.3746 	EXP 	window1: mouseVisible = True
48.3749 	EXP 	window1: mouseVisible = True
48.3869 	EXP 	window1: mouseVisible = True
48.3870 	EXP 	window1: mouseVisible = True
48.3874 	EXP 	window1: mouseVisible = True
48.3876 	EXP 	window1: mouseVisible = True
48.3951 	EXP 	window1: mouseVisible = True
48.3952 	EXP 	window1: mouseVisible = True
48.3955 	EXP 	window1: mouseVisible = True
48.3958 	EXP 	window1: mouseVisible = True
48.4016 	EXP 	window1: mouseVisible = True
48.4017 	EXP 	window1: mouseVisible = True
48.4019 	EXP 	window1: mouseVisible = True
48.4022 	EXP 	window1: mouseVisible = True
48.4056 	EXP 	window1: mouseVisible = True
48.4056 	EXP 	window1: mouseVisible = True
48.4059 	EXP 	window1: mouseVisible = True
48.4062 	EXP 	window1: mouseVisible = True
48.4119 	EXP 	window1: mouseVisible = True
48.4119 	EXP 	window1: mouseVisible = True
48.4122 	EXP 	window1: mouseVisible = True
48.4125 	EXP 	window1: mouseVisible = True
48.4158 	EXP 	window1: mouseVisible = True
48.4159 	EXP 	window1: mouseVisible = True
48.4162 	EXP 	window1: mouseVisible = True
48.4165 	EXP 	window1: mouseVisible = True
48.4222 	EXP 	window1: mouseVisible = True
48.4222 	EXP 	window1: mouseVisible = True
48.4225 	EXP 	window1: mouseVisible = True
48.4228 	EXP 	window1: mouseVisible = True
48.4261 	EXP 	window1: mouseVisible = True
48.4262 	EXP 	window1: mouseVisible = True
48.4264 	EXP 	window1: mouseVisible = True
48.4267 	EXP 	window1: mouseVisible = True
48.4324 	EXP 	window1: mouseVisible = True
48.4325 	EXP 	window1: mouseVisible = True
48.4328 	EXP 	window1: mouseVisible = True
48.4330 	EXP 	window1: mouseVisible = True
48.4363 	EXP 	window1: mouseVisible = True
48.4364 	EXP 	window1: mouseVisible = True
48.4367 	EXP 	window1: mouseVisible = True
48.4370 	EXP 	window1: mouseVisible = True
48.4426 	EXP 	window1: mouseVisible = True
48.4427 	EXP 	window1: mouseVisible = True
48.4429 	EXP 	window1: mouseVisible = True
48.4432 	EXP 	window1: mouseVisible = True
48.4465 	EXP 	window1: mouseVisible = True
48.4466 	EXP 	window1: mouseVisible = True
48.4469 	EXP 	window1: mouseVisible = True
48.4472 	EXP 	window1: mouseVisible = True
48.4532 	EXP 	window1: mouseVisible = True
48.4533 	EXP 	window1: mouseVisible = True
48.4535 	EXP 	window1: mouseVisible = True
48.4538 	EXP 	window1: mouseVisible = True
48.4572 	EXP 	window1: mouseVisible = True
48.4595 	EXP 	window1: mouseVisible = True
48.4897 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
48.4899 	EXP 	window1: mouseVisible = True
48.5368 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
48.5389 	EXP 	window1: mouseVisible = True
48.5391 	EXP 	window1: mouseVisible = True
48.5404 	EXP 	window1: mouseVisible = True
48.5405 	EXP 	window1: mouseVisible = True
48.5408 	EXP 	window1: mouseVisible = True
48.5410 	EXP 	window1: mouseVisible = True
48.5459 	EXP 	window1: mouseVisible = True
48.5460 	EXP 	window1: mouseVisible = True
48.5463 	EXP 	window1: mouseVisible = True
48.5465 	EXP 	window1: mouseVisible = True
48.5499 	EXP 	window1: mouseVisible = True
48.5500 	EXP 	window1: mouseVisible = True
48.5503 	EXP 	window1: mouseVisible = True
48.5506 	EXP 	window1: mouseVisible = True
48.5540 	EXP 	window1: mouseVisible = True
48.5541 	EXP 	window1: mouseVisible = True
48.5544 	EXP 	window1: mouseVisible = True
48.5547 	EXP 	window1: mouseVisible = True
48.5580 	EXP 	window1: mouseVisible = True
48.5581 	EXP 	window1: mouseVisible = True
48.5583 	EXP 	window1: mouseVisible = True
48.5586 	EXP 	window1: mouseVisible = True
48.5620 	EXP 	window1: mouseVisible = True
48.5621 	EXP 	window1: mouseVisible = True
48.5624 	EXP 	window1: mouseVisible = True
48.5626 	EXP 	window1: mouseVisible = True
48.5659 	EXP 	window1: mouseVisible = True
48.5660 	EXP 	window1: mouseVisible = True
48.5663 	EXP 	window1: mouseVisible = True
48.5665 	EXP 	window1: mouseVisible = True
48.5700 	EXP 	window1: mouseVisible = True
