17.3864 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
18.5549 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.5553 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff1a1ff9220>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff1a1ff91c0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff1a1f9cb50>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff1a2068d90>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.5554 	EXP 	window1: mouseVisible = True
18.5555 	EXP 	window1: backgroundImage = ''
18.5555 	EXP 	window1: backgroundFit = 'none'
18.5588 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
18.5588 	EXP 	window1: recordFrameIntervals = False
18.6377 	EXP 	window1: recordFrameIntervals = True
19.5002 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

19.5009 	EXP 	window1: mouseVisible = False
19.5009 	EXP 	image_similarity_rating: status = STARTED
19.5013 	EXP 	window1: mouseVisible = True
19.5380 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
19.5382 	EXP 	window1: mouseVisible = True
19.5398 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
19.5399 	EXP 	window1: mouseVisible = True
19.5412 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
19.5413 	EXP 	window1: mouseVisible = True
19.5554 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
19.5555 	EXP 	window1: mouseVisible = True
19.5679 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
19.5783 	EXP 	window1: mouseVisible = True
19.5786 	EXP 	window1: mouseVisible = True
19.5811 	EXP 	window1: mouseVisible = True
19.5812 	EXP 	window1: mouseVisible = True
19.5816 	EXP 	window1: mouseVisible = True
19.5819 	EXP 	window1: mouseVisible = True
19.5940 	EXP 	window1: mouseVisible = True
19.5941 	EXP 	window1: mouseVisible = True
19.5944 	EXP 	window1: mouseVisible = True
19.5947 	EXP 	window1: mouseVisible = True
19.6022 	EXP 	window1: mouseVisible = True
19.6023 	EXP 	window1: mouseVisible = True
19.6026 	EXP 	window1: mouseVisible = True
19.6028 	EXP 	window1: mouseVisible = True
19.6087 	EXP 	window1: mouseVisible = True
19.6088 	EXP 	window1: mouseVisible = True
19.6091 	EXP 	window1: mouseVisible = True
19.6094 	EXP 	window1: mouseVisible = True
19.6127 	EXP 	window1: mouseVisible = True
19.6128 	EXP 	window1: mouseVisible = True
19.6131 	EXP 	window1: mouseVisible = True
19.6133 	EXP 	window1: mouseVisible = True
