17.7000 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
18.8485 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.8489 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdb63b52400>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdb63b523a0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdb63b52220>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fdb63b77f70>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.8491 	EXP 	window1: mouseVisible = True
18.8491 	EXP 	window1: backgroundImage = ''
18.8492 	EXP 	window1: backgroundFit = 'none'
18.8524 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
18.8525 	EXP 	window1: recordFrameIntervals = False
18.9319 	EXP 	window1: recordFrameIntervals = True
19.7817 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

19.7828 	EXP 	window1: mouseVisible = False
19.7829 	EXP 	image_similarity_rating: status = STARTED
19.7833 	EXP 	window1: mouseVisible = True
19.8185 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
19.8187 	EXP 	window1: mouseVisible = True
19.8203 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
19.8204 	EXP 	window1: mouseVisible = True
19.8217 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
19.8217 	EXP 	window1: mouseVisible = True
19.8357 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
19.8358 	EXP 	window1: mouseVisible = True
19.8481 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
19.8584 	EXP 	window1: mouseVisible = True
19.8587 	EXP 	window1: mouseVisible = True
19.8612 	EXP 	window1: mouseVisible = True
19.8613 	EXP 	window1: mouseVisible = True
19.8616 	EXP 	window1: mouseVisible = True
19.8619 	EXP 	window1: mouseVisible = True
19.8737 	EXP 	window1: mouseVisible = True
19.8738 	EXP 	window1: mouseVisible = True
19.8741 	EXP 	window1: mouseVisible = True
19.8744 	EXP 	window1: mouseVisible = True
19.8819 	EXP 	window1: mouseVisible = True
19.8820 	EXP 	window1: mouseVisible = True
19.8823 	EXP 	window1: mouseVisible = True
19.8826 	EXP 	window1: mouseVisible = True
19.8884 	EXP 	window1: mouseVisible = True
19.8885 	EXP 	window1: mouseVisible = True
19.8888 	EXP 	window1: mouseVisible = True
19.8890 	EXP 	window1: mouseVisible = True
19.8923 	EXP 	window1: mouseVisible = True
19.8924 	EXP 	window1: mouseVisible = True
19.8927 	EXP 	window1: mouseVisible = True
19.8929 	EXP 	window1: mouseVisible = True
19.8986 	EXP 	window1: mouseVisible = True
19.8987 	EXP 	window1: mouseVisible = True
19.8990 	EXP 	window1: mouseVisible = True
19.8993 	EXP 	window1: mouseVisible = True
19.9026 	EXP 	window1: mouseVisible = True
19.9027 	EXP 	window1: mouseVisible = True
19.9030 	EXP 	window1: mouseVisible = True
19.9033 	EXP 	window1: mouseVisible = True
19.9089 	EXP 	window1: mouseVisible = True
19.9090 	EXP 	window1: mouseVisible = True
19.9093 	EXP 	window1: mouseVisible = True
19.9095 	EXP 	window1: mouseVisible = True
19.9128 	EXP 	window1: mouseVisible = True
19.9129 	EXP 	window1: mouseVisible = True
19.9132 	EXP 	window1: mouseVisible = True
19.9135 	EXP 	window1: mouseVisible = True
19.9192 	EXP 	window1: mouseVisible = True
19.9193 	EXP 	window1: mouseVisible = True
19.9195 	EXP 	window1: mouseVisible = True
19.9198 	EXP 	window1: mouseVisible = True
19.9231 	EXP 	window1: mouseVisible = True
19.9232 	EXP 	window1: mouseVisible = True
19.9235 	EXP 	window1: mouseVisible = True
19.9237 	EXP 	window1: mouseVisible = True
19.9294 	EXP 	window1: mouseVisible = True
19.9295 	EXP 	window1: mouseVisible = True
19.9298 	EXP 	window1: mouseVisible = True
19.9300 	EXP 	window1: mouseVisible = True
19.9334 	EXP 	window1: mouseVisible = True
19.9335 	EXP 	window1: mouseVisible = True
19.9337 	EXP 	window1: mouseVisible = True
19.9340 	EXP 	window1: mouseVisible = True
19.9401 	EXP 	window1: mouseVisible = True
19.9402 	EXP 	window1: mouseVisible = True
19.9405 	EXP 	window1: mouseVisible = True
19.9408 	EXP 	window1: mouseVisible = True
19.9441 	EXP 	window1: mouseVisible = True
19.9464 	EXP 	window1: mouseVisible = True
