45.6469 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
46.8032 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

46.8036 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7e1b1894c0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7e1b189460>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7e1b1892e0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f7e1b271070>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
46.8038 	EXP 	window1: mouseVisible = True
46.8038 	EXP 	window1: backgroundImage = ''
46.8038 	EXP 	window1: backgroundFit = 'none'
46.8071 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
46.8071 	EXP 	window1: recordFrameIntervals = False
46.8862 	EXP 	window1: recordFrameIntervals = True
47.7542 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

47.7547 	EXP 	window1: mouseVisible = False
47.7548 	EXP 	image_similarity_rating: status = STARTED
47.7551 	EXP 	window1: mouseVisible = True
47.7860 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
47.7862 	EXP 	window1: mouseVisible = True
47.7877 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
47.7878 	EXP 	window1: mouseVisible = True
47.7893 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
47.7893 	EXP 	window1: mouseVisible = True
47.8039 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
47.8040 	EXP 	window1: mouseVisible = True
47.8167 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
47.8270 	EXP 	window1: mouseVisible = True
47.8273 	EXP 	window1: mouseVisible = True
47.8287 	EXP 	window1: mouseVisible = True
47.8288 	EXP 	window1: mouseVisible = True
47.8292 	EXP 	window1: mouseVisible = True
47.8295 	EXP 	window1: mouseVisible = True
47.8405 	EXP 	window1: mouseVisible = True
47.8406 	EXP 	window1: mouseVisible = True
47.8409 	EXP 	window1: mouseVisible = True
47.8412 	EXP 	window1: mouseVisible = True
47.8489 	EXP 	window1: mouseVisible = True
47.8490 	EXP 	window1: mouseVisible = True
47.8493 	EXP 	window1: mouseVisible = True
47.8496 	EXP 	window1: mouseVisible = True
47.8555 	EXP 	window1: mouseVisible = True
47.8555 	EXP 	window1: mouseVisible = True
47.8558 	EXP 	window1: mouseVisible = True
47.8561 	EXP 	window1: mouseVisible = True
47.8595 	EXP 	window1: mouseVisible = True
47.8596 	EXP 	window1: mouseVisible = True
47.8598 	EXP 	window1: mouseVisible = True
47.8601 	EXP 	window1: mouseVisible = True
47.8658 	EXP 	window1: mouseVisible = True
47.8659 	EXP 	window1: mouseVisible = True
47.8662 	EXP 	window1: mouseVisible = True
47.8664 	EXP 	window1: mouseVisible = True
47.8698 	EXP 	window1: mouseVisible = True
47.8699 	EXP 	window1: mouseVisible = True
47.8702 	EXP 	window1: mouseVisible = True
47.8705 	EXP 	window1: mouseVisible = True
47.8762 	EXP 	window1: mouseVisible = True
47.8763 	EXP 	window1: mouseVisible = True
47.8766 	EXP 	window1: mouseVisible = True
47.8768 	EXP 	window1: mouseVisible = True
47.8802 	EXP 	window1: mouseVisible = True
47.8803 	EXP 	window1: mouseVisible = True
47.8806 	EXP 	window1: mouseVisible = True
47.8808 	EXP 	window1: mouseVisible = True
47.8866 	EXP 	window1: mouseVisible = True
47.8867 	EXP 	window1: mouseVisible = True
47.8869 	EXP 	window1: mouseVisible = True
47.8872 	EXP 	window1: mouseVisible = True
47.8905 	EXP 	window1: mouseVisible = True
47.8906 	EXP 	window1: mouseVisible = True
47.8909 	EXP 	window1: mouseVisible = True
47.8912 	EXP 	window1: mouseVisible = True
47.8969 	EXP 	window1: mouseVisible = True
47.8969 	EXP 	window1: mouseVisible = True
47.8972 	EXP 	window1: mouseVisible = True
47.8975 	EXP 	window1: mouseVisible = True
47.9008 	EXP 	window1: mouseVisible = True
47.9009 	EXP 	window1: mouseVisible = True
47.9012 	EXP 	window1: mouseVisible = True
47.9015 	EXP 	window1: mouseVisible = True
47.9076 	EXP 	window1: mouseVisible = True
47.9077 	EXP 	window1: mouseVisible = True
47.9080 	EXP 	window1: mouseVisible = True
47.9082 	EXP 	window1: mouseVisible = True
47.9116 	EXP 	window1: mouseVisible = True
47.9128 	EXP 	window1: mouseVisible = True
47.9428 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
47.9430 	EXP 	window1: mouseVisible = True
47.9845 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
47.9865 	EXP 	window1: mouseVisible = True
47.9868 	EXP 	window1: mouseVisible = True
47.9880 	EXP 	window1: mouseVisible = True
47.9881 	EXP 	window1: mouseVisible = True
47.9884 	EXP 	window1: mouseVisible = True
47.9887 	EXP 	window1: mouseVisible = True
47.9935 	EXP 	window1: mouseVisible = True
47.9936 	EXP 	window1: mouseVisible = True
47.9939 	EXP 	window1: mouseVisible = True
47.9942 	EXP 	window1: mouseVisible = True
47.9976 	EXP 	window1: mouseVisible = True
47.9977 	EXP 	window1: mouseVisible = True
47.9979 	EXP 	window1: mouseVisible = True
47.9982 	EXP 	window1: mouseVisible = True
48.0017 	EXP 	window1: mouseVisible = True
48.0018 	EXP 	window1: mouseVisible = True
48.0021 	EXP 	window1: mouseVisible = True
48.0024 	EXP 	window1: mouseVisible = True
48.0057 	EXP 	window1: mouseVisible = True
48.0058 	EXP 	window1: mouseVisible = True
48.0061 	EXP 	window1: mouseVisible = True
48.0064 	EXP 	window1: mouseVisible = True
48.0098 	EXP 	window1: mouseVisible = True
48.0099 	EXP 	window1: mouseVisible = True
48.0102 	EXP 	window1: mouseVisible = True
48.0105 	EXP 	window1: mouseVisible = True
48.0138 	EXP 	window1: mouseVisible = True
48.0139 	EXP 	window1: mouseVisible = True
48.0141 	EXP 	window1: mouseVisible = True
48.0144 	EXP 	window1: mouseVisible = True
48.0179 	EXP 	window1: mouseVisible = True
48.0180 	EXP 	window1: mouseVisible = True
48.0182 	EXP 	window1: mouseVisible = True
48.0185 	EXP 	window1: mouseVisible = True
48.0218 	EXP 	window1: mouseVisible = True
48.0219 	EXP 	window1: mouseVisible = True
48.0222 	EXP 	window1: mouseVisible = True
48.0225 	EXP 	window1: mouseVisible = True
48.0259 	EXP 	window1: mouseVisible = True
48.0259 	EXP 	window1: mouseVisible = True
48.0262 	EXP 	window1: mouseVisible = True
48.0265 	EXP 	window1: mouseVisible = True
48.0298 	EXP 	window1: mouseVisible = True
48.0299 	EXP 	window1: mouseVisible = True
48.0302 	EXP 	window1: mouseVisible = True
48.0305 	EXP 	window1: mouseVisible = True
48.0339 	EXP 	window1: mouseVisible = True
48.0340 	EXP 	window1: mouseVisible = True
48.0342 	EXP 	window1: mouseVisible = True
48.0345 	EXP 	window1: mouseVisible = True
48.0378 	EXP 	window1: mouseVisible = True
48.0379 	EXP 	window1: mouseVisible = True
48.0382 	EXP 	window1: mouseVisible = True
48.0384 	EXP 	window1: mouseVisible = True
48.0420 	EXP 	window1: mouseVisible = True
48.0421 	EXP 	window1: mouseVisible = True
48.0423 	EXP 	window1: mouseVisible = True
48.0426 	EXP 	window1: mouseVisible = True
48.0460 	EXP 	window1: mouseVisible = True
48.0470 	EXP 	window1: mouseVisible = True
48.0766 	EXP 	Created rating_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
48.0767 	EXP 	window1: mouseVisible = True
48.0946 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style/ability', units='height', win=Window(...), wrapWidth=1)
48.0947 	EXP 	window1: mouseVisible = True
