12.2337 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
13.5101 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

13.5106 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa1320f95b0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa1320f9550>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa1320f93d0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa1321e2160>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5108 	EXP 	window1: mouseVisible = True
13.5108 	EXP 	window1: backgroundImage = ''
13.5108 	EXP 	window1: backgroundFit = 'none'
13.5141 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.5142 	EXP 	window1: recordFrameIntervals = False
13.5929 	EXP 	window1: recordFrameIntervals = True
14.4309 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.4314 	EXP 	window1: mouseVisible = False
14.4315 	EXP 	image_similarity_rating: status = STARTED
14.4318 	EXP 	window1: mouseVisible = True
14.4778 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
14.4780 	EXP 	window1: mouseVisible = True
14.4793 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
14.4794 	EXP 	window1: mouseVisible = True
14.4806 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
14.4806 	EXP 	window1: mouseVisible = True
14.4931 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
14.4932 	EXP 	window1: mouseVisible = True
14.5046 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
14.5152 	EXP 	window1: mouseVisible = True
14.5155 	EXP 	window1: mouseVisible = True
14.5184 	EXP 	window1: mouseVisible = True
14.5185 	EXP 	window1: mouseVisible = True
14.5189 	EXP 	window1: mouseVisible = True
14.5193 	EXP 	window1: mouseVisible = True
14.5314 	EXP 	window1: mouseVisible = True
14.5315 	EXP 	window1: mouseVisible = True
14.5318 	EXP 	window1: mouseVisible = True
14.5321 	EXP 	window1: mouseVisible = True
14.5397 	EXP 	window1: mouseVisible = True
14.5398 	EXP 	window1: mouseVisible = True
14.5401 	EXP 	window1: mouseVisible = True
14.5403 	EXP 	window1: mouseVisible = True
14.5462 	EXP 	window1: mouseVisible = True
14.5463 	EXP 	window1: mouseVisible = True
14.5466 	EXP 	window1: mouseVisible = True
14.5469 	EXP 	window1: mouseVisible = True
14.5503 	EXP 	window1: mouseVisible = True
14.5504 	EXP 	window1: mouseVisible = True
14.5506 	EXP 	window1: mouseVisible = True
14.5509 	EXP 	window1: mouseVisible = True
14.5566 	EXP 	window1: mouseVisible = True
14.5567 	EXP 	window1: mouseVisible = True
14.5570 	EXP 	window1: mouseVisible = True
14.5573 	EXP 	window1: mouseVisible = True
14.5607 	EXP 	window1: mouseVisible = True
14.5608 	EXP 	window1: mouseVisible = True
14.5611 	EXP 	window1: mouseVisible = True
14.5613 	EXP 	window1: mouseVisible = True
14.5671 	EXP 	window1: mouseVisible = True
14.5672 	EXP 	window1: mouseVisible = True
14.5675 	EXP 	window1: mouseVisible = True
14.5677 	EXP 	window1: mouseVisible = True
14.5711 	EXP 	window1: mouseVisible = True
14.5712 	EXP 	window1: mouseVisible = True
14.5714 	EXP 	window1: mouseVisible = True
14.5717 	EXP 	window1: mouseVisible = True
14.5775 	EXP 	window1: mouseVisible = True
14.5776 	EXP 	window1: mouseVisible = True
14.5778 	EXP 	window1: mouseVisible = True
14.5781 	EXP 	window1: mouseVisible = True
14.5815 	EXP 	window1: mouseVisible = True
14.5816 	EXP 	window1: mouseVisible = True
14.5818 	EXP 	window1: mouseVisible = True
14.5821 	EXP 	window1: mouseVisible = True
14.5879 	EXP 	window1: mouseVisible = True
14.5880 	EXP 	window1: mouseVisible = True
14.5883 	EXP 	window1: mouseVisible = True
14.5885 	EXP 	window1: mouseVisible = True
14.5919 	EXP 	window1: mouseVisible = True
14.5920 	EXP 	window1: mouseVisible = True
14.5923 	EXP 	window1: mouseVisible = True
14.5926 	EXP 	window1: mouseVisible = True
14.5988 	EXP 	window1: mouseVisible = True
14.5989 	EXP 	window1: mouseVisible = True
14.5992 	EXP 	window1: mouseVisible = True
14.5994 	EXP 	window1: mouseVisible = True
14.6029 	EXP 	window1: mouseVisible = True
14.6051 	EXP 	window1: mouseVisible = True
14.6355 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
14.6357 	EXP 	window1: mouseVisible = True
14.6853 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
