slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,preparation.started,preparation.stopped,instructions.started,startResponse.started,slide_img.started,instructions.stopped,startResponse.keys,startResponse.rt,startResponse.duration,trial.started,polygon.started,polygon_2.started,image1.started,image2.started,rating_1.started,question.started,rating_2.started,question_2.started,block_text.started,trial.stopped,stim1pos,stim2pos,block,rating_1.response,rating_1.rt,rating_2.response,rating_2.rt,ITI.started,text.started,text.stopped,ITI.stopped,practice_over.started,text_2.started,space_practice_over.started,practice_over.stopped,space_practice_over.keys,space_practice_over.rt,space_practice_over.duration,breakBlocks.started,breakBlocks.stopped,startBlock.keys,startBlock.started,startBlock.rt,startBlock.duration,end.started,message_end.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,session_number,date,expName,psychopyVersion,frameRate,expStart,
instructions/Slide1.jpg,,,,,,,0,0,0,0,,,,,,,,,0.02522933299997021,,0.0019002500000055988,0.0020179159999997864,0.009223665999968489,0.02522933299997021,0.02522933299997021,13.860807082999997,space,13.835374582999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
instructions/Slide3.jpg,,,,,,,0,1,1,1,,,,,,,,,13.884555165999984,,,,13.861618332999967,13.884555165999984,13.884555165999984,24.48445316599998,space,10.59970133400003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
instructions/Slide4.jpg,,,,,,,0,2,2,2,,,,,,,,,24.50638354099999,,,,24.484957415999986,24.50638354099999,24.50638354099999,33.05169591599997,space,8.545026249999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
instructions/Slide5.jpg,,,,,,,0,3,3,3,,,,,,,,,33.078210540999976,,,,33.05247641599999,33.078210540999976,33.078210540999976,49.002435332999994,space,15.923945917000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
,128,108,practice,3,stimuli/own/bathroom/128_bat.jpg,stimuli/own/bathroom/108_bat.jpg,,,,,0,0,0,2,,,,,49.206325875000005,,,,,,,,,,,49.02822816599996,49.206325875000005,49.206325875000005,49.206325875000005,49.206325875000005,49.206325875000005,49.206325875000005,49.206325875000005,49.206325875000005,49.206325875000005,61.37412658299996,7,-7,0,2.0,6.495755999999972,6.0,11.263995000000023,61.374374165999996,61.37709883299999,61.828688333,61.66376624999998,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
,107,128,practice,7,stimuli/own/bathroom/107_bat.jpg,stimuli/own/bathroom/128_bat.jpg,,,,,0,1,1,6,,,,,61.828688333,,,,,,,,,,,61.664137874999994,61.828688333,61.828688333,61.828688333,61.828688333,61.828688333,61.828688333,61.828688333,61.828688333,61.828688333,69.93654199999997,7,-7,0,3.0,4.3989131250000355,6.0,7.553969749999965,69.93669029099999,69.94190966599996,70.393964875,70.227195166,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
,110,128,practice,2,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/128_bat.jpg,,,,,0,2,2,1,,,,,70.393964875,,,,,,,,,,,70.22759724999997,70.393964875,70.393964875,70.393964875,70.393964875,70.393964875,70.393964875,70.393964875,70.393964875,70.393964875,79.06532212499997,7,-7,0,2.0,3.5849536669999793,4.0,8.475129124999967,79.06546579100001,79.07541249999997,79.52748420799998,79.359789708,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
,128,133,practice,6,stimuli/own/bathroom/128_bat.jpg,stimuli/own/bathroom/133_bat.jpg,,,,,0,3,3,5,,,,,79.52748420799998,,,,,,,,,,,79.36024062499996,79.52748420799998,79.52748420799998,79.52748420799998,79.52748420799998,79.52748420799998,79.52748420799998,79.52748420799998,79.52748420799998,79.52748420799998,88.81490987500001,-7,7,0,3.0,5.931353999999999,4.0,8.888756999999998,88.81505325,88.82521658299999,89.27789441599998,89.10987429099998,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
,110,107,practice,4,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/107_bat.jpg,,,,,0,4,4,3,,,,,89.27789441599998,,,,,,,,,,,89.11035445799996,89.27789441599998,89.27789441599998,89.27789441599998,89.27789441599998,89.27789441599998,89.27789441599998,89.27789441599998,89.27789441599998,89.27789441599998,103.244722583,7,-7,0,6.0,10.974158417000012,5.0,13.323547083999983,103.244865833,103.24695125,103.693288833,103.53004970799998,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
,110,133,practice,1,stimuli/own/bathroom/110_bat.jpg,stimuli/own/bathroom/133_bat.jpg,,,,,0,5,5,0,,,,,103.693288833,,,,,,,,,,,103.53037733299999,103.693288833,103.693288833,103.693288833,103.693288833,103.693288833,103.693288833,103.693288833,103.693288833,103.693288833,116.535871708,7,-7,0,6.0,9.27503787500001,4.0,12.625244250000037,116.53601574999999,116.54166279099996,116.99479120799998,116.82628708299995,,,,,,,,,,,,,,,,,,,,,207,bathroom,1,2024-03-16_09h06.52.306,image_similarity_rating,2023.2.3,None,2024-03-16 09h07.06.193690 +0100,
