13.9996 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
15.1764 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

15.1769 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd0b57614c0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd0b5761460>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd0b57612e0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fd0c29ea070>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.1770 	EXP 	window1: mouseVisible = True
15.1770 	EXP 	window1: backgroundImage = ''
15.1771 	EXP 	window1: backgroundFit = 'none'
15.1803 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.1803 	EXP 	window1: recordFrameIntervals = False
15.2595 	EXP 	window1: recordFrameIntervals = True
16.0929 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

16.0938 	EXP 	window1: mouseVisible = False
16.0939 	EXP 	image_similarity_rating: status = STARTED
16.0943 	EXP 	window1: mouseVisible = True
16.1289 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
16.1291 	EXP 	window1: mouseVisible = True
16.1305 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.35,  0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
16.1306 	EXP 	window1: mouseVisible = True
16.1319 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.35, 0.2 ]), size=array([0.41  , 0.3075]), units='height', vertices=ndarray(...), win=Window(...))
16.1320 	EXP 	window1: mouseVisible = True
16.1460 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
16.1461 	EXP 	window1: mouseVisible = True
16.1583 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
16.1686 	EXP 	window1: mouseVisible = True
16.1688 	EXP 	window1: mouseVisible = True
16.1713 	EXP 	window1: mouseVisible = True
16.1714 	EXP 	window1: mouseVisible = True
16.1717 	EXP 	window1: mouseVisible = True
16.1720 	EXP 	window1: mouseVisible = True
16.1838 	EXP 	window1: mouseVisible = True
16.1839 	EXP 	window1: mouseVisible = True
16.1842 	EXP 	window1: mouseVisible = True
16.1845 	EXP 	window1: mouseVisible = True
16.1921 	EXP 	window1: mouseVisible = True
16.1922 	EXP 	window1: mouseVisible = True
16.1924 	EXP 	window1: mouseVisible = True
16.1927 	EXP 	window1: mouseVisible = True
16.1985 	EXP 	window1: mouseVisible = True
16.1986 	EXP 	window1: mouseVisible = True
16.1989 	EXP 	window1: mouseVisible = True
16.1991 	EXP 	window1: mouseVisible = True
16.2024 	EXP 	window1: mouseVisible = True
16.2025 	EXP 	window1: mouseVisible = True
16.2028 	EXP 	window1: mouseVisible = True
16.2031 	EXP 	window1: mouseVisible = True
16.2087 	EXP 	window1: mouseVisible = True
16.2088 	EXP 	window1: mouseVisible = True
16.2091 	EXP 	window1: mouseVisible = True
16.2093 	EXP 	window1: mouseVisible = True
16.2127 	EXP 	window1: mouseVisible = True
16.2127 	EXP 	window1: mouseVisible = True
16.2130 	EXP 	window1: mouseVisible = True
16.2133 	EXP 	window1: mouseVisible = True
16.2189 	EXP 	window1: mouseVisible = True
16.2190 	EXP 	window1: mouseVisible = True
16.2193 	EXP 	window1: mouseVisible = True
16.2196 	EXP 	window1: mouseVisible = True
16.2228 	EXP 	window1: mouseVisible = True
16.2229 	EXP 	window1: mouseVisible = True
16.2232 	EXP 	window1: mouseVisible = True
16.2235 	EXP 	window1: mouseVisible = True
16.2291 	EXP 	window1: mouseVisible = True
16.2292 	EXP 	window1: mouseVisible = True
16.2295 	EXP 	window1: mouseVisible = True
16.2298 	EXP 	window1: mouseVisible = True
16.2330 	EXP 	window1: mouseVisible = True
16.2331 	EXP 	window1: mouseVisible = True
16.2334 	EXP 	window1: mouseVisible = True
16.2336 	EXP 	window1: mouseVisible = True
16.2393 	EXP 	window1: mouseVisible = True
16.2394 	EXP 	window1: mouseVisible = True
16.2396 	EXP 	window1: mouseVisible = True
16.2399 	EXP 	window1: mouseVisible = True
16.2432 	EXP 	window1: mouseVisible = True
16.2433 	EXP 	window1: mouseVisible = True
16.2436 	EXP 	window1: mouseVisible = True
16.2439 	EXP 	window1: mouseVisible = True
16.2499 	EXP 	window1: mouseVisible = True
16.2500 	EXP 	window1: mouseVisible = True
16.2503 	EXP 	window1: mouseVisible = True
16.2505 	EXP 	window1: mouseVisible = True
16.2539 	EXP 	window1: mouseVisible = True
16.2561 	EXP 	window1: mouseVisible = True
16.2860 	EXP 	Created rating_1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='rating_1', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
16.2862 	EXP 	window1: mouseVisible = True
16.3329 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
16.3349 	EXP 	window1: mouseVisible = True
16.3352 	EXP 	window1: mouseVisible = True
16.3365 	EXP 	window1: mouseVisible = True
16.3365 	EXP 	window1: mouseVisible = True
16.3368 	EXP 	window1: mouseVisible = True
16.3371 	EXP 	window1: mouseVisible = True
16.3419 	EXP 	window1: mouseVisible = True
16.3420 	EXP 	window1: mouseVisible = True
16.3423 	EXP 	window1: mouseVisible = True
16.3425 	EXP 	window1: mouseVisible = True
16.3459 	EXP 	window1: mouseVisible = True
16.3460 	EXP 	window1: mouseVisible = True
16.3463 	EXP 	window1: mouseVisible = True
16.3465 	EXP 	window1: mouseVisible = True
